fixture_id,mkt_over25_prob
1381111,0.6106870229007634
1381118,0.5459317585301837
1381117,0.5897435897435896
1381112,0.5628272251308901
1381105,0.5263157894736842
1381108,0.5813953488372093
1381102,0.6728971962616822
1381104,0.695067264573991
1381107,0.7619047619047619
1381106,0.6521739130434782
1381101,0.625
1381103,0.5526315789473685
1381109,0.5628272251308901
1381097,0.6728971962616822
1381093,0.6372549019607844
1381096,0.5813953488372093
1381099,0.5714285714285715
1381092,0.5714285714285715
1381094,0.5813953488372093
1381098,0.695067264573991
1381100,0.6372549019607844
1381083,0.5526315789473685
1381095,0.513157894736842
1381090,0.5
1381089,0.5994897959183673
1381087,0.6728971962616822
1381085,0.6106870229007634
1381091,0.625
1381086,0.7291666666666667
1381084,0.5526315789473685
1381088,0.5526315789473685
1381077,0.5714285714285715
1381076,0.695067264573991
1381082,0.5526315789473685
1381081,0.625
1381075,0.6106870229007634
1381079,0.7361963190184049
1381080,0.5459317585301837
1381074,0.6521739130434782
1381078,0.5813953488372093
1381070,0.625
1381065,0.6728971962616822
1381071,0.48684210526315796
1381068,0.6521739130434782
1381066,0.5394736842105263
1381069,0.47368421052631576
1381073,0.6106870229007634
1381058,0.6372549019607844
1381067,0.695067264573991
1381024,0.5714285714285715
1381056,0.5813953488372093
1381040,0.5714285714285715
1381062,0.5994897959183673
1381063,0.513157894736842
1381064,0.5813953488372093
1381057,0.5994897959183673
1381061,0.5459317585301837
1381059,0.5
1381053,0.6728971962616822
1381060,0.5994897959183673
1381050,0.5263157894736842
1381049,0.5394736842105263
1381048,0.5994897959183673
1381051,0.5
1381039,0.7188160676532769
1381054,0.5459317585301837
1381046,0.513157894736842
1381047,0.625
1381055,0.5526315789473685
1381052,0.46052631578947373
1381042,0.6728971962616822
1381038,0.6728971962616822
1381041,0.5263157894736842
1381043,0.6372549019607844
1381045,0.6372549019607844
1381044,0.5714285714285715
1381034,0.5897435897435896
1381003,0.6372549019607844
1381035,0.5526315789473685
1381032,0.6521739130434782
1381033,0.5263157894736842
1381029,0.625
1381030,0.5394736842105263
1381036,0.6521739130434782
1381037,0.6372549019607844
1381031,0.5459317585301837
1381026,0.5714285714285715
1381022,0.5
1381027,0.5813953488372093
1381020,0.7188160676532769
1381023,0.5994897959183673
1381021,0.5459317585301837
1381018,0.5994897959183673
1381012,0.5813953488372093
1381028,0.6521739130434782
1381025,0.7619047619047619
1381014,0.5394736842105263
1381019,0.6372549019607844
1381013,0.5994897959183673
1381017,0.6521739130434782
1381011,0.5813953488372093
1381016,0.5394736842105263
1381007,0.5994897959183673
1381015,0.5714285714285715
1381002,0.6106870229007634
1381005,0.48684210526315796
1381009,0.5994897959183673
1381010,0.5526315789473685
1381006,0.8103727714748785
1381008,0.6372549019607844
1381004,0.6106870229007634
1381000,0.5263157894736842
1381001,0.5
1380996,0.7361963190184049
1380995,0.695067264573991
1380993,0.695067264573991
1380997,0.7291666666666667
1380994,0.513157894736842
1380999,0.5526315789473685
1380998,0.5813953488372093
1380984,0.5628272251308901
1380991,0.6106870229007634
1380987,0.6521739130434782
1380990,0.6521739130434782
1380985,0.5628272251308901
1380989,0.5813953488372093
1380988,0.8283132530120482
1380986,0.513157894736842
1380979,0.6521739130434782
1380982,0.513157894736842
1380978,0.5628272251308901
1380983,0.5526315789473685
1380977,0.695067264573991
1380992,0.625
1380976,0.5714285714285715
1380980,0.5897435897435896
1380975,0.695067264573991
1380974,0.6521739130434782
1380981,0.7291666666666667
1380969,0.5628272251308901
1380970,0.5813953488372093
1380972,0.7188160676532769
1380971,0.5628272251308901
1380968,0.5628272251308901
1380973,0.5813953488372093
1380966,0.625
1380962,0.5714285714285715
1380963,0.5394736842105263
1380964,0.6372549019607844
1380965,0.5897435897435896
1380967,0.5994897959183673
1380958,0.7619047619047619
1380955,0.5994897959183673
1380960,0.6521739130434782
1380957,0.7749077490774907
1380961,0.5526315789473685
1380959,0.5813953488372093
1380952,0.5897435897435896
1380951,0.6106870229007634
1380956,0.625
1380954,0.6728971962616822
1380950,0.5628272251308901
1380953,0.5628272251308901
1380948,0.5994897959183673
1380949,0.47368421052631576
1380945,0.5263157894736842
1380944,0.5628272251308901
1380946,0.5897435897435896
1380939,0.6521739130434782
1380941,0.6372549019607844
1380940,0.7749077490774907
1380947,0.6106870229007634
1380938,0.6728971962616822
1380943,0.5526315789473685
1380942,0.6106870229007634
1380937,0.5994897959183673
1380934,0.5994897959183673
1380933,0.7291666666666667
1380932,0.5714285714285715
1380936,0.625
1380935,0.6372549019607844
1380929,0.5897435897435896
1380922,0.5526315789473685
